"miRNA","Target / Target pathway","Support","Source","Experiment(s)","Reference - PMID"
"hsa-miR-197-3p","TTLL2","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","KDM4C","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","GIT2","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","DDIT4L","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","LDAH","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","ARHGAP18","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","ARL6IP1","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","GLIDR","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","KLRC1","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","ENDOG","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","SLC25A37","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","CALCA","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","STAG2","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","HERC4","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","BTBD19","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","FAM220A","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","SATB2","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","C12orf43","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","NDUFV3","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","SERPINB9","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","STK17A","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","NANP","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","UHRF2","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","CBLN1","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","SNORA56","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","MMS22L","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","TYMS","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","TTPAL","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","LEMD3","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","C8orf34","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","PCDHGA7","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","TNFSF11","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","SRP14P1","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","KLRC2","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","TBC1D12","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","SUPT20H","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","UBL4B","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","UQCC3","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","USO1","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","EDNRB","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","CKS1B","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","ABCC3","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","UBE3A","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","LGSN","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","ARMC1","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","TMEM87A","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","PYGL","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","AFM","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","SYT4","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","MTMR14","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","AGAP11","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","ATP6V1B1","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","FOXP2","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","EREG","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","FAM234B","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","DMC1","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","DNAH6","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","CCDC91","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","HDC","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","GAB3","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","IL11","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","GUCY2D","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","UNC13B","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","DES","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","CDH17","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","GRID2","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","HCRTR1","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","SLC2A5","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","C11orf63","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","EMCN","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","RPS9","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","RNF31","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","ST13","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","PRKCZ","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","ZNF174","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","DFNA5","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","ARHGEF12","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","PIP5K1B","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","ZIC3","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","CES2","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","RDX","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","SLC16A12","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","CDY1","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","PDK3","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","ING3","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","ABCA1","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","SUMO1P3","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","CTSK","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","FCGR1CP","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","DACT1","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","TXNDC12","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","CAPRIN2","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","OLA1","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","FMR1-AS1","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","GRIN1","V","microrna.org","N/A","N/A"
"hsa-miR-197-3p","ACVR1","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","ADAT2","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","ADO","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","AKAP5","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","ANKRD16","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","ARHGEF12","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","ATP6V1A","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","C1orf21","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","CCDC88A","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","CD53","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","CHST6","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","CILP","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","DAAM2","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","DDX52","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","DLX1","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","DOCK9","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","EBF1","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","ETF1","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","FBXW2","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","HCAR1","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","HSPA12A","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","KLHL28","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","KLHL8","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","MEAF6","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","MYLK4","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","NLK","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","NYAP2","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","PGPEP1","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","PITPNB","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","PPP1R12B","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","PTPN9","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","RAB5B","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","SLC16A12","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","SYNGAP1","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","SYNGR1","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","TTPAL","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","ZIC3","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","ZNF264","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","CALD1","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","TAF5L","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","CD109","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","PPIP5K1","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","ADCY6","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","MIP","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","TXLNG","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","SEPT11","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","USP4","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","CBL","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","PLA2G4C","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","NAP1L4","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","AFAP1L2","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","DPYSL3","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","SSR3","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","UBE2R2","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","SELENOI","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","FBXO33","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","ZNF714","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","ICK","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","GOT2","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","TAL1","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","RFC1","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","IGFBP3","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","CPM","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","MCL1","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","SLC30A9","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","XPO4","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","KIAA1468","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","TOX4","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","MMP16","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","BRMS1L","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","ABHD2","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","ANO3","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","ZNF181","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","NRF1","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","TRIT1","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","TSEN2","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","SLC4A8","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","RALGPS1","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","ITGB8","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","RUBCN","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","IL22RA1","V","BCmicrO","N/A","N/A"
"hsa-miR-197-3p","NUP153","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","STAG2","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","HNRNPA3P1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","HNRNPA3","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","PAFAH1B1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","SYNCRIP","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","SMC1A","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","U2SURP","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","CUL3","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","YPEL5","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","SON","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","FBXW2","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","H2AFV","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ERBIN","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","CALM1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ARFGEF1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","CBFB","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ZMYND11","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","CAPZA2","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","CBX3","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ARF1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","PHF20","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","RNF11","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","VAMP3","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","SFPQ","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","MCL1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","MAPK1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","AMD1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","GCC2","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","DYRK1A","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ZBTB18","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ZNF292","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","CAST","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","NBPF15","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","TGFBR2","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","SUMO1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","SRSF10","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","TARDBP","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","DHX40","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","RAN","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ST13","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","WAPL","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","NIPSNAP2","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","STXBP3","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","CLIC4","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ARMC1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","SEC62","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","DESI2","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","PDGFC","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","TCF20","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ATR","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","FNDC3B","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ATP6V1A","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","CNBP","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","NCOA3","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","GORASP2","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","PHACTR2","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","POM121","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","FEZ2","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","G3BP1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ABCD3","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","CALD1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ATXN1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","NBPF11","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ZNF451","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","FBXO21","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","SLC35A1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","HNRNPD","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ETF1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","SCAMP1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","DR1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","PSME4","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","APPBP2","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","CALCA","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ACVR1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ARMCX3","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","TUG1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","BRD4","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","REEP1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","FOXO3","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","TSPYL1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","HNRNPA1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","CCNL1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","AKT3","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","MYH9","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ARPC4","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","NR2F2","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","FBXO28","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","CLPTM1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ELAVL1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","CCDC47","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","PPM1B","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","MEAF6","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","CCNG2","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","SHC1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","AKAP2","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","GRIN2B","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","UBE3A","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","RGPD5","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","NEUROD2","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","RHOQ","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","CLINT1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","GRIN2C","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","SEPT11","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","SMAP1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ARL4C","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","RCOR1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","CAPRIN2","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","STX16","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","CSNK1G3","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","PTPRF","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","PDCD6","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","KIAA0368","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ZZZ3","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","STRN3","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","SS18","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ARL6IP1","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","KDM2A","V","CoMeTa","N/A","N/A"
"hsa-miR-197-3p","ETF1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","GRIA2","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","HERC4","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","NKX2-2","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","PDIK1L","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","PRDM2","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","THAP12","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","RIMS1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","PPP4R3B","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","STAG1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","ZIC3","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","ACVR1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","ARMC1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","ARMC8","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","BZW2","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","CALU","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","CAPZA2","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","CBFB","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","CBLL1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","CCNE2","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","CCNL1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","CDKN2AIP","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","CEP55","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","CHGA","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","CPEB4","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","CSDE1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","EPB41L3","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","FAM135A","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","FBXW7","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","FILIP1L","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","FMNL2","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","FOXP2","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","HERPUD1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","HOXA3","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","HOXD8","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","ITGB8","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","KPNA3","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","LAMA4","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","LEMD3","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","LYSMD3","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","MAB21L1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","NLGN1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","NOL4","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","NSMAF","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","NUP153","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","POTEE","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","POTEF","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","PPM1E","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","PPP1CC","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","PRKAR2B","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","RAB28","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","ROBO1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","RSRC2","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","SCN2A","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","SGMS1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","SLC38A2","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","SLC44A1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","SRSF11","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","SS18","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","STAM","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","TIAL1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","TNFRSF21","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","UBE2W","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","UHRF1BP1L","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","USO1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","VSNL1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","YPEL5","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","ZMYM2","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","ZMYND11","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","ZNF292","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","ZNF322P1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","ZNF675","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","ZZZ3","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","BTAF1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","FBXO21","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","FRMD4B","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","NBEA","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","ZIC5","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","PLEKHA1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","ZSWIM6","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","CHSY3","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","DIP2C","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","INA","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","RFC1","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","BMP2K","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","HOXA7","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","INPP5A","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","LUC7L2","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","ARHGAP21","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","NLK","V","Cupid","N/A","N/A"
"hsa-miR-197-3p","SEPT3","V","Cupid","N/A","N/A"
