I.No	gene_symbol	gene_ensembl_id	mirna_name	mirna_db_id	interaction_score
1329	STT3B	ENSG00000163527	hsa-miR-486-5p	MIMAT0002177	0.806662993078565
1330	CEP85L	ENSG00000111860	hsa-miR-16-5p	MIMAT0000069	0.806662888179389
1331	LRRTM3	ENSG00000198739	hsa-miR-486-5p	MIMAT0002177	0.806620850919947
1332	ULK2	ENSG00000083290	hsa-miR-486-5p	MIMAT0002177	0.806579694051626
1333	INO80B-WBP1	ENSG00000274049	hsa-miR-16-5p	MIMAT0000069	0.806558589880539
1334	ZNF268	ENSG00000090612	hsa-miR-486-5p	MIMAT0002177	0.805935193589516
1335	FAM217B	ENSG00000196227	hsa-miR-486-5p	MIMAT0002177	0.805820135754853
1336	GVQW3	ENSG00000179240	hsa-miR-16-5p	MIMAT0000069	0.80577395826572
1337	ZDHHC16	ENSG00000171307	hsa-miR-16-5p	MIMAT0000069	0.80546889420837
1338	MFAP3L	ENSG00000198948	hsa-miR-16-5p	MIMAT0000069	0.805461253174659
1339	RBM47	ENSG00000163694	hsa-miR-122-5p	MIMAT0000421	0.805400578210191
1340	OPRM1	ENSG00000112038	hsa-miR-16-5p	MIMAT0000069	0.804919990177275
1341	AC006064.6	ENSG00000285238	hsa-miR-16-5p	MIMAT0000069	0.804690941692086
1342	NAB2	ENSG00000166886	hsa-miR-122-5p	MIMAT0000421	0.804458796452016
1343	AZIN2	ENSG00000142920	hsa-miR-122-5p	MIMAT0000421	0.804410373223439
1344	FERMT2	ENSG00000073712	hsa-miR-16-5p	MIMAT0000069	0.804288219692589
1345	EML6	ENSG00000214595	hsa-miR-16-5p	MIMAT0000069	0.804249637861779
1346	TMED8	ENSG00000100580	hsa-miR-122-5p	MIMAT0000421	0.804247530787952
1347	SLC1A2	ENSG00000110436	hsa-miR-16-5p	MIMAT0000069	0.803870393078892
1348	PAQR3	ENSG00000163291	hsa-miR-16-5p	MIMAT0000069	0.803676974242987
1349	NKAIN3	ENSG00000185942	hsa-miR-122-5p	MIMAT0000421	0.803580230538135
1350	RUNX1T1	ENSG00000079102	hsa-miR-16-5p	MIMAT0000069	0.803332760044856
1351	ANKRD46	ENSG00000186106	hsa-miR-16-5p	MIMAT0000069	0.803330948394916
1352	AL358472.7	ENSG00000285779	hsa-miR-16-5p	MIMAT0000069	0.803185213709263
1353	USP24	ENSG00000162402	hsa-miR-16-5p	MIMAT0000069	0.803172891955764
1354	GIGYF1	ENSG00000146830	hsa-miR-16-5p	MIMAT0000069	0.802972624541782
1355	LRCH1	ENSG00000136141	hsa-miR-16-5p	MIMAT0000069	0.802772057660151
1356	NCKAP1	ENSG00000061676	hsa-miR-122-5p	MIMAT0000421	0.80257399236443
1357	RBL1	ENSG00000080839	hsa-miR-122-5p	MIMAT0000421	0.802543931050676
1358	GID8	ENSG00000101193	hsa-miR-16-5p	MIMAT0000069	0.802516273902493
1359	ATXN7L3B	ENSG00000253719	hsa-miR-16-5p	MIMAT0000069	0.802286661775438
1360	BRD3OS	ENSG00000235106	hsa-miR-486-5p	MIMAT0002177	0.802158163498362
1361	AC005520.1	ENSG00000258653	hsa-miR-16-5p	MIMAT0000069	0.802095702112762
1362	WASHC4	ENSG00000136051	hsa-miR-486-5p	MIMAT0002177	0.801933056361213
1363	PAPPA2	ENSG00000116183	hsa-miR-16-5p	MIMAT0000069	0.80191243590285
1364	MAML2	ENSG00000184384	hsa-miR-486-5p	MIMAT0002177	0.80180596288942
1365	ADAMTS6	ENSG00000049192	hsa-miR-16-5p	MIMAT0000069	0.801585390219849
1366	CADM1	ENSG00000182985	hsa-miR-486-5p	MIMAT0002177	0.801578204532343
1367	FAT3	ENSG00000165323	hsa-miR-486-5p	MIMAT0002177	0.801537700797114
1368	OCRL	ENSG00000122126	hsa-miR-122-5p	MIMAT0000421	0.801074092834477
1369	ABHD16A	ENSG00000204427	hsa-miR-16-5p	MIMAT0000069	0.801018092343356
1370	RTP4	ENSG00000136514	hsa-miR-486-5p	MIMAT0002177	0.800988510199861
1371	MEF2C	ENSG00000081189	hsa-miR-486-5p	MIMAT0002177	0.800979093855186
1372	STRADA	ENSG00000266173	hsa-miR-16-5p	MIMAT0000069	0.800854972936294
1373	SMPD1	ENSG00000166311	hsa-miR-16-5p	MIMAT0000069	0.800829281747402
1374	SNCG	ENSG00000173267	hsa-miR-16-5p	MIMAT0000069	0.800806814866688
1375	VAPB	ENSG00000124164	hsa-miR-16-5p	MIMAT0000069	0.800555834235798
1376	RNF141	ENSG00000110315	hsa-miR-16-5p	MIMAT0000069	0.800469743640451
1377	DRAM1	ENSG00000136048	hsa-miR-16-5p	MIMAT0000069	0.800432381115492
1378	RORA	ENSG00000069667	hsa-miR-16-5p	MIMAT0000069	0.800353506839571
1379	RELN	ENSG00000189056	hsa-miR-16-5p	MIMAT0000069	0.800320354849824
1380	CWC27	ENSG00000153015	hsa-miR-122-5p	MIMAT0000421	0.800039614487236
1381	ZIC5	ENSG00000139800	hsa-miR-486-5p	MIMAT0002177	0.800028297975462
1382	SNRNP48	ENSG00000168566	hsa-miR-16-5p	MIMAT0000069	0.799770460458841
1383	SPDYE1	ENSG00000136206	hsa-miR-16-5p	MIMAT0000069	0.799767074344487
1384	BVES	ENSG00000112276	hsa-miR-16-5p	MIMAT0000069	0.79972281032412
1385	RRAGA	ENSG00000155876	hsa-miR-16-5p	MIMAT0000069	0.799693132904098
1386	ZNF347	ENSG00000197937	hsa-miR-122-5p	MIMAT0000421	0.79953624225168
1387	DCTN5	ENSG00000166847	hsa-miR-16-5p	MIMAT0000069	0.799436499543525
1388	DCC	ENSG00000187323	hsa-miR-16-5p	MIMAT0000069	0.799373214426804
1389	MAF1	ENSG00000179632	hsa-miR-122-5p	MIMAT0000421	0.799229522598878
1390	DTWD1	ENSG00000104047	hsa-miR-486-5p	MIMAT0002177	0.799140011470034
1391	AMER1	ENSG00000184675	hsa-miR-122-5p	MIMAT0000421	0.799109712821511
1392	USP31	ENSG00000103404	hsa-miR-16-5p	MIMAT0000069	0.799049749433336
1393	GPR78	ENSG00000155269	hsa-miR-16-5p	MIMAT0000069	0.798987875729858
1394	ATP2A2	ENSG00000174437	hsa-miR-16-5p	MIMAT0000069	0.798926734631349
1395	LRRC49	ENSG00000137821	hsa-miR-16-5p	MIMAT0000069	0.79859650610315
1396	AP2B1	ENSG00000006125	hsa-miR-16-5p	MIMAT0000069	0.798591856590503
1397	MKLN1	ENSG00000128585	hsa-miR-486-5p	MIMAT0002177	0.79825882159588
1398	RLIM	ENSG00000131263	hsa-miR-16-5p	MIMAT0000069	0.798214084944767
1399	AC015802.6	ENSG00000284526	hsa-miR-16-5p	MIMAT0000069	0.798017080635817
1400	STAG1	ENSG00000118007	hsa-miR-16-5p	MIMAT0000069	0.79794125339414
1401	MEIS1	ENSG00000143995	hsa-miR-486-5p	MIMAT0002177	0.797898132626974
1402	NSD1	ENSG00000165671	hsa-miR-16-5p	MIMAT0000069	0.797816482287115
1403	SUPT20H	ENSG00000102710	hsa-miR-122-5p	MIMAT0000421	0.797745276047038
1404	CCNI2	ENSG00000205089	hsa-miR-16-5p	MIMAT0000069	0.79769512432774
1405	CAB39	ENSG00000135932	hsa-miR-16-5p	MIMAT0000069	0.797491367233447
1406	SAMD12	ENSG00000177570	hsa-miR-122-5p	MIMAT0000421	0.79746107697895
1407	KYNU	ENSG00000115919	hsa-miR-16-5p	MIMAT0000069	0.797329912941436
1408	TFCP2L1	ENSG00000115112	hsa-miR-16-5p	MIMAT0000069	0.797191190187108
1409	INO80C	ENSG00000153391	hsa-miR-16-5p	MIMAT0000069	0.796976479664968
1410	SNIP1	ENSG00000163877	hsa-miR-16-5p	MIMAT0000069	0.796888871476685
1411	TEDDM1	ENSG00000203730	hsa-miR-486-5p	MIMAT0002177	0.796884660997693
1412	CACNA1E	ENSG00000198216	hsa-miR-122-5p	MIMAT0000421	0.796588096631904
1413	RPS6KB1	ENSG00000108443	hsa-miR-486-5p	MIMAT0002177	0.796542153628559
1414	PWWP2B	ENSG00000171813	hsa-miR-16-5p	MIMAT0000069	0.796539616669976
1415	C2CD2L	ENSG00000172375	hsa-miR-486-5p	MIMAT0002177	0.796535958546015
1416	GRIN2B	ENSG00000273079	hsa-miR-122-5p	MIMAT0000421	0.796469365976461
1417	CELF1	ENSG00000149187	hsa-miR-16-5p	MIMAT0000069	0.796256600577367
1418	ZNF326	ENSG00000162664	hsa-miR-16-5p	MIMAT0000069	0.796033058462568
1419	CLDN2	ENSG00000165376	hsa-miR-122-5p	MIMAT0000421	0.795804747664251
1420	SENP2	ENSG00000163904	hsa-miR-16-5p	MIMAT0000069	0.795607153743443
1421	FARP1	ENSG00000152767	hsa-miR-16-5p	MIMAT0000069	0.795600933808869
1422	FOSL1	ENSG00000175592	hsa-miR-16-5p	MIMAT0000069	0.795506242289091
1423	MMD	ENSG00000108960	hsa-miR-16-5p	MIMAT0000069	0.79547090917412
1424	NDRG3	ENSG00000101079	hsa-miR-122-5p	MIMAT0000421	0.795453265653888
1425	ABHD2	ENSG00000140526	hsa-miR-16-5p	MIMAT0000069	0.795362005828029
1426	NSMF	ENSG00000165802	hsa-miR-16-5p	MIMAT0000069	0.795323142871198
1427	DSTYK	ENSG00000133059	hsa-miR-122-5p	MIMAT0000421	0.795125142731722
1428	DSEL	ENSG00000171451	hsa-miR-16-5p	MIMAT0000069	0.795045144173473
1429	TM7SF3	ENSG00000064115	hsa-miR-16-5p	MIMAT0000069	0.795024534823605
1430	KCNC4	ENSG00000116396	hsa-miR-16-5p	MIMAT0000069	0.794918976048231
1431	PAPPA	ENSG00000182752	hsa-miR-122-5p	MIMAT0000421	0.794847567865571
1432	GP2	ENSG00000169347	hsa-miR-122-5p	MIMAT0000421	0.794671117026067
1433	ARHGDIA	ENSG00000141522	hsa-miR-16-5p	MIMAT0000069	0.794647150338104
1434	C19orf12	ENSG00000131943	hsa-miR-486-5p	MIMAT0002177	0.794623983320678
1435	RBM14-RBM4	ENSG00000248643	hsa-miR-16-5p	MIMAT0000069	0.794073752532369
1436	MFN1	ENSG00000171109	hsa-miR-486-5p	MIMAT0002177	0.793994095156475
1437	CD40	ENSG00000101017	hsa-miR-16-5p	MIMAT0000069	0.793960709352056
1438	RAB3IP	ENSG00000127328	hsa-miR-16-5p	MIMAT0000069	0.793880718295321
1439	SH3TC2	ENSG00000169247	hsa-miR-486-5p	MIMAT0002177	0.793855870140918
1440	KMT2D	ENSG00000167548	hsa-miR-16-5p	MIMAT0000069	0.793799840301107
1441	FAM234B	ENSG00000084444	hsa-miR-486-5p	MIMAT0002177	0.793789605029511
1442	SETD3	ENSG00000183576	hsa-miR-16-5p	MIMAT0000069	0.793773970348436
1443	SEC14L6	ENSG00000214491	hsa-miR-122-5p	MIMAT0000421	0.793717086196519
1444	LURAP1	ENSG00000171357	hsa-miR-16-5p	MIMAT0000069	0.793698871875296
1445	CSRNP2	ENSG00000110925	hsa-miR-16-5p	MIMAT0000069	0.793650497687235
1446	UNC5B	ENSG00000107731	hsa-miR-16-5p	MIMAT0000069	0.793644417304365
1447	GSK3B	ENSG00000082701	hsa-miR-16-5p	MIMAT0000069	0.793541717968085
1448	KSR1	ENSG00000141068	hsa-miR-16-5p	MIMAT0000069	0.793392621511015
1449	ENTPD4	ENSG00000197217	hsa-miR-16-5p	MIMAT0000069	0.793372273031878
1450	CBX6	ENSG00000183741	hsa-miR-122-5p	MIMAT0000421	0.793158375062433
1451	GALNT7	ENSG00000109586	hsa-miR-16-5p	MIMAT0000069	0.793139017440968
1452	ESRRA	ENSG00000173153	hsa-miR-16-5p	MIMAT0000069	0.793132575246176
1453	CMC4	ENSG00000182712	hsa-miR-16-5p	MIMAT0000069	0.793109135853908
1454	NSMAF	ENSG00000035681	hsa-miR-122-5p	MIMAT0000421	0.793058855805854
1455	ILDR2	ENSG00000143195	hsa-miR-16-5p	MIMAT0000069	0.793024508800204
1456	XDH	ENSG00000158125	hsa-miR-16-5p	MIMAT0000069	0.792924974259766
1457	PROK2	ENSG00000163421	hsa-miR-122-5p	MIMAT0000421	0.792846676860076
1458	LRIG2	ENSG00000198799	hsa-miR-16-5p	MIMAT0000069	0.792738509106121
1459	DPEP2	ENSG00000167261	hsa-miR-486-5p	MIMAT0002177	0.792358536688911
1460	SCN1A	ENSG00000144285	hsa-miR-16-5p	MIMAT0000069	0.79230702088275
1461	PARVA	ENSG00000197702	hsa-miR-16-5p	MIMAT0000069	0.79224151979255
1462	ATP6V1H	ENSG00000047249	hsa-miR-122-5p	MIMAT0000421	0.792209085409097
1463	TOGARAM1	ENSG00000198718	hsa-miR-16-5p	MIMAT0000069	0.792158908520187
1464	TAF7L	ENSG00000102387	hsa-miR-16-5p	MIMAT0000069	0.792132606277385
1465	SLC36A4	ENSG00000180773	hsa-miR-122-5p	MIMAT0000421	0.792022934751412
1466	SLC12A6	ENSG00000140199	hsa-miR-122-5p	MIMAT0000421	0.791959093421859
1467	PDK3	ENSG00000067992	hsa-miR-486-5p	MIMAT0002177	0.791726928186281
1468	PPFIA3	ENSG00000177380	hsa-miR-16-5p	MIMAT0000069	0.791639386531342
1469	ZDHHC22	ENSG00000177108	hsa-miR-16-5p	MIMAT0000069	0.791626788665963
1470	CBL	ENSG00000110395	hsa-miR-122-5p	MIMAT0000421	0.791427978352245
1471	RB1CC1	ENSG00000023287	hsa-miR-122-5p	MIMAT0000421	0.791339325665491
1472	RIMBP2	ENSG00000060709	hsa-miR-122-5p	MIMAT0000421	0.791131607918548
1473	MRPS11	ENSG00000181991	hsa-miR-122-5p	MIMAT0000421	0.791108094667922
1474	BPTF	ENSG00000171634	hsa-miR-16-5p	MIMAT0000069	0.790981575889626
1475	GPRIN3	ENSG00000185477	hsa-miR-16-5p	MIMAT0000069	0.790903915415335
1476	HERC4	ENSG00000148634	hsa-miR-16-5p	MIMAT0000069	0.790825255097628
1477	PDCD11	ENSG00000148843	hsa-miR-16-5p	MIMAT0000069	0.790730721335079
1478	EXOC8	ENSG00000116903	hsa-miR-486-5p	MIMAT0002177	0.790168432972033
1479	UTP15	ENSG00000164338	hsa-miR-486-5p	MIMAT0002177	0.790083575391751
1480	ATXN1	ENSG00000124788	hsa-miR-486-5p	MIMAT0002177	0.790082186989221
1481	DLD	ENSG00000091140	hsa-miR-16-5p	MIMAT0000069	0.789982601659513
1482	ZKSCAN8	ENSG00000198315	hsa-miR-122-5p	MIMAT0000421	0.789908885623603
1483	RBFA	ENSG00000101546	hsa-miR-16-5p	MIMAT0000069	0.789753625367134
1484	GIMAP6	ENSG00000133561	hsa-miR-122-5p	MIMAT0000421	0.789682907695773
1485	CNKSR3	ENSG00000153721	hsa-miR-122-5p	MIMAT0000421	0.78961308943003
1486	HYDIN	ENSG00000157423	hsa-miR-122-5p	MIMAT0000421	0.789509779829754
1487	USP42	ENSG00000106346	hsa-miR-16-5p	MIMAT0000069	0.789474613706308
1488	LRRC25	ENSG00000175489	hsa-miR-486-5p	MIMAT0002177	0.789305196016413
1489	BAHCC1	ENSG00000266074	hsa-miR-486-5p	MIMAT0002177	0.789298198087121
1490	NLRP2B	ENSG00000215174	hsa-miR-16-5p	MIMAT0000069	0.789238544591695
1491	TLL1	ENSG00000038295	hsa-miR-16-5p	MIMAT0000069	0.78916307329527
1492	KLHDC1	ENSG00000197776	hsa-miR-122-5p	MIMAT0000421	0.789112124789569
1493	RAB44	ENSG00000255587	hsa-miR-122-5p	MIMAT0000421	0.78898094314189
1494	H3-3A	ENSG00000163041	hsa-miR-16-5p	MIMAT0000069	0.788794184107554
1495	FAM102A	ENSG00000167106	hsa-miR-122-5p	MIMAT0000421	0.78874481749308
1496	CLUH	ENSG00000132361	hsa-miR-16-5p	MIMAT0000069	0.788439979430668
1497	OSBP2	ENSG00000184792	hsa-miR-122-5p	MIMAT0000421	0.788344171713577
1498	MARK1	ENSG00000116141	hsa-miR-486-5p	MIMAT0002177	0.788254014391652
1499	CNTN3	ENSG00000113805	hsa-miR-16-5p	MIMAT0000069	0.788231272690721
1500	CEACAM6	ENSG00000086548	hsa-miR-16-5p	MIMAT0000069	0.788195050707229
1501	ROCK2	ENSG00000134318	hsa-miR-16-5p	MIMAT0000069	0.788194111112155
1502	ERCC6L2	ENSG00000182150	hsa-miR-486-5p	MIMAT0002177	0.788079968095681
1503	PREP	ENSG00000085377	hsa-miR-486-5p	MIMAT0002177	0.78788767808755
1504	RYBP	ENSG00000163602	hsa-miR-16-5p	MIMAT0000069	0.78772000876644
1505	C12orf45	ENSG00000151131	hsa-miR-122-5p	MIMAT0000421	0.787669168487909
1506	PDP1	ENSG00000164951	hsa-miR-486-5p	MIMAT0002177	0.78764747267729
1507	SMIM12	ENSG00000163866	hsa-miR-486-5p	MIMAT0002177	0.787541956046123
1508	DENND2C	ENSG00000175984	hsa-miR-16-5p	MIMAT0000069	0.787485043001803
1509	FSTL4	ENSG00000053108	hsa-miR-16-5p	MIMAT0000069	0.787380885070771
1510	ZCCHC2	ENSG00000141664	hsa-miR-16-5p	MIMAT0000069	0.787069383868347
1511	ZNF705D	ENSG00000215343	hsa-miR-16-5p	MIMAT0000069	0.786990075238396
1512	PPP2R1A	ENSG00000105568	hsa-miR-16-5p	MIMAT0000069	0.786807661339803
1513	GSG1	ENSG00000111305	hsa-miR-16-5p	MIMAT0000069	0.786352442311935
1514	HHIP	ENSG00000164161	hsa-miR-122-5p	MIMAT0000421	0.786121089894774
1515	SLC22A10	ENSG00000184999	hsa-miR-486-5p	MIMAT0002177	0.786079322468449
1516	GLCE	ENSG00000138604	hsa-miR-16-5p	MIMAT0000069	0.786033289197808
1517	DVL1	ENSG00000107404	hsa-miR-16-5p	MIMAT0000069	0.78588441235639
1518	KLHL3	ENSG00000146021	hsa-miR-16-5p	MIMAT0000069	0.785881668222298
1519	SRSF11	ENSG00000116754	hsa-miR-16-5p	MIMAT0000069	0.785857619989314
1520	ITGBL1	ENSG00000198542	hsa-miR-16-5p	MIMAT0000069	0.785827637601293
1521	C11orf42	ENSG00000180878	hsa-miR-16-5p	MIMAT0000069	0.785762140230905
1522	CRK	ENSG00000167193	hsa-miR-16-5p	MIMAT0000069	0.785717711208993
1523	CADM2	ENSG00000175161	hsa-miR-486-5p	MIMAT0002177	0.785659008692973
1524	PPP2R5E	ENSG00000154001	hsa-miR-16-5p	MIMAT0000069	0.785652864021553
1525	ZNF101	ENSG00000181896	hsa-miR-486-5p	MIMAT0002177	0.785646295913395
1526	ALG9	ENSG00000086848	hsa-miR-486-5p	MIMAT0002177	0.785604619358717
1527	TRIM35	ENSG00000104228	hsa-miR-16-5p	MIMAT0000069	0.785270117554858
1528	PTBP2	ENSG00000117569	hsa-miR-16-5p	MIMAT0000069	0.785254627394456
1529	NAA25	ENSG00000111300	hsa-miR-16-5p	MIMAT0000069	0.785188842606455
1530	KRTAP4-4	ENSG00000171396	hsa-miR-16-5p	MIMAT0000069	0.785157397206383
1531	SINHCAF	ENSG00000139146	hsa-miR-16-5p	MIMAT0000069	0.784952603918123
1532	HHAT	ENSG00000054392	hsa-miR-486-5p	MIMAT0002177	0.784829621861381
1533	YIF1B	ENSG00000167645	hsa-miR-16-5p	MIMAT0000069	0.784643985900718
1534	ADCY4	ENSG00000129467	hsa-miR-486-5p	MIMAT0002177	0.78461641325214
1535	MARCHF5	ENSG00000198060	hsa-miR-16-5p	MIMAT0000069	0.784580164188303
1536	GALNT5	ENSG00000136542	hsa-miR-16-5p	MIMAT0000069	0.784544665345724
1537	RET	ENSG00000165731	hsa-miR-16-5p	MIMAT0000069	0.784477198317095
1538	DLK1	ENSG00000185559	hsa-miR-16-5p	MIMAT0000069	0.784462679895744
1539	DPP8	ENSG00000074603	hsa-miR-16-5p	MIMAT0000069	0.784430470521851
1540	WDR75	ENSG00000115368	hsa-miR-16-5p	MIMAT0000069	0.784383548520605
1541	TTC39B	ENSG00000155158	hsa-miR-16-5p	MIMAT0000069	0.784360275224032
1542	PNRC2	ENSG00000189266	hsa-miR-486-5p	MIMAT0002177	0.784334742615235
1543	FGFR1	ENSG00000077782	hsa-miR-16-5p	MIMAT0000069	0.784257251061155
1544	EMC4	ENSG00000128463	hsa-miR-16-5p	MIMAT0000069	0.784213572421733
1545	CCNT2	ENSG00000082258	hsa-miR-486-5p	MIMAT0002177	0.784177443267821
1546	BACE2	ENSG00000182240	hsa-miR-486-5p	MIMAT0002177	0.784160079883025
1547	SH3TC2	ENSG00000169247	hsa-miR-122-5p	MIMAT0000421	0.784123297136472
1548	OR51A4	ENSG00000205497	hsa-miR-486-5p	MIMAT0002177	0.784106424113919
1549	RABEP1	ENSG00000029725	hsa-miR-16-5p	MIMAT0000069	0.784033105929884
1550	CAMKV	ENSG00000164076	hsa-miR-16-5p	MIMAT0000069	0.783973154538309
1551	SYNM	ENSG00000182253	hsa-miR-486-5p	MIMAT0002177	0.78361214188298
1552	CNKSR2	ENSG00000149970	hsa-miR-486-5p	MIMAT0002177	0.783541793770052
1553	VPS4A	ENSG00000132612	hsa-miR-16-5p	MIMAT0000069	0.783483567672445
1554	ZNF418	ENSG00000196724	hsa-miR-486-5p	MIMAT0002177	0.783404202140891
1555	PRKAB2	ENSG00000131791	hsa-miR-16-5p	MIMAT0000069	0.783329744303539
1556	DNAJA2	ENSG00000069345	hsa-miR-16-5p	MIMAT0000069	0.783280458280598
1557	PRKRA	ENSG00000180228	hsa-miR-16-5p	MIMAT0000069	0.782807120645405
1558	MAPK1IP1L	ENSG00000168175	hsa-miR-16-5p	MIMAT0000069	0.782786909588606
1559	TTPAL	ENSG00000124120	hsa-miR-16-5p	MIMAT0000069	0.782680061948647
1560	PFN4	ENSG00000176732	hsa-miR-122-5p	MIMAT0000421	0.782659916340563
1561	OR10K1	ENSG00000173285	hsa-miR-16-5p	MIMAT0000069	0.782644236271111
1562	NXPE3	ENSG00000144815	hsa-miR-16-5p	MIMAT0000069	0.782399908929175
1563	ZDHHC21	ENSG00000175893	hsa-miR-16-5p	MIMAT0000069	0.782269146812855
1564	USP6NL	ENSG00000148429	hsa-miR-16-5p	MIMAT0000069	0.782136978972011
1565	SCN3B	ENSG00000166257	hsa-miR-122-5p	MIMAT0000421	0.78208688351835
1566	ZNF273	ENSG00000198039	hsa-miR-486-5p	MIMAT0002177	0.781881193053985
1567	RC3H2	ENSG00000056586	hsa-miR-486-5p	MIMAT0002177	0.781852502529582
1568	TNXB	ENSG00000168477	hsa-miR-486-5p	MIMAT0002177	0.781793030550967
1569	HOXB9	ENSG00000170689	hsa-miR-122-5p	MIMAT0000421	0.78176983986625
1570	CCNJL	ENSG00000135083	hsa-miR-16-5p	MIMAT0000069	0.781660881714669
1571	CXCL10	ENSG00000169245	hsa-miR-16-5p	MIMAT0000069	0.781532492875557
1572	ATG13	ENSG00000175224	hsa-miR-16-5p	MIMAT0000069	0.781469872221291
1573	ATP1A2	ENSG00000018625	hsa-miR-486-5p	MIMAT0002177	0.781426319889236
1574	TRPC1	ENSG00000144935	hsa-miR-16-5p	MIMAT0000069	0.781416661318717
1575	TSPAN14	ENSG00000108219	hsa-miR-122-5p	MIMAT0000421	0.781416151395386
1576	ZNF609	ENSG00000180357	hsa-miR-16-5p	MIMAT0000069	0.781253179133305
1577	POU4F2	ENSG00000151615	hsa-miR-16-5p	MIMAT0000069	0.781154385638452
1578	CLSPN	ENSG00000092853	hsa-miR-16-5p	MIMAT0000069	0.781008750762513
1579	TMEM268	ENSG00000157693	hsa-miR-16-5p	MIMAT0000069	0.780891519906709
1580	UBE2N	ENSG00000177889	hsa-miR-486-5p	MIMAT0002177	0.780863933810151
1581	VCPIP1	ENSG00000175073	hsa-miR-486-5p	MIMAT0002177	0.780804503525953
1582	RAB11FIP4	ENSG00000131242	hsa-miR-486-5p	MIMAT0002177	0.780715060664695
1583	CTDSPL	ENSG00000144677	hsa-miR-16-5p	MIMAT0000069	0.780657643749663
1584	MANSC1	ENSG00000111261	hsa-miR-486-5p	MIMAT0002177	0.780534623658729
1585	TIMM21	ENSG00000075336	hsa-miR-122-5p	MIMAT0000421	0.780531200398035
1586	RASSF8	ENSG00000123094	hsa-miR-16-5p	MIMAT0000069	0.780505468844934
1587	ZCCHC3	ENSG00000247315	hsa-miR-122-5p	MIMAT0000421	0.780312101282635
1588	RBM12B	ENSG00000183808	hsa-miR-486-5p	MIMAT0002177	0.7802317101679
1589	TPRG1	ENSG00000188001	hsa-miR-16-5p	MIMAT0000069	0.780218471408504
1590	AGK	ENSG00000006530	hsa-miR-486-5p	MIMAT0002177	0.78008632098957
1591	EZH1	ENSG00000108799	hsa-miR-486-5p	MIMAT0002177	0.78004739172867
1592	PTPRB	ENSG00000127329	hsa-miR-122-5p	MIMAT0000421	0.77996690317769
1593	MKI67	ENSG00000148773	hsa-miR-486-5p	MIMAT0002177	0.779946554719697
1594	MINDY2	ENSG00000128923	hsa-miR-16-5p	MIMAT0000069	0.779418113707257
1595	SLK	ENSG00000065613	hsa-miR-16-5p	MIMAT0000069	0.779355527539499
1596	OTX1	ENSG00000115507	hsa-miR-16-5p	MIMAT0000069	0.779344258238229
1597	EIF2B5	ENSG00000145191	hsa-miR-16-5p	MIMAT0000069	0.779274871842091
1598	IL7R	ENSG00000168685	hsa-miR-16-5p	MIMAT0000069	0.779250941619392
1599	AEBP2	ENSG00000139154	hsa-miR-16-5p	MIMAT0000069	0.779018287383704
1600	ATP10B	ENSG00000118322	hsa-miR-16-5p	MIMAT0000069	0.778951448700625
1601	KCNT2	ENSG00000162687	hsa-miR-486-5p	MIMAT0002177	0.778932481058853
1602	STK4	ENSG00000101109	hsa-miR-486-5p	MIMAT0002177	0.778753291227681
1603	CNN1	ENSG00000130176	hsa-miR-16-5p	MIMAT0000069	0.778684213583763
1604	GPC3	ENSG00000147257	hsa-miR-16-5p	MIMAT0000069	0.778580132539962
1605	GPATCH2	ENSG00000092978	hsa-miR-122-5p	MIMAT0000421	0.778450835727653
1606	SYNJ1	ENSG00000159082	hsa-miR-16-5p	MIMAT0000069	0.778301287717883
1607	GALNT7	ENSG00000109586	hsa-miR-486-5p	MIMAT0002177	0.777867509092449
1608	C8orf58	ENSG00000241852	hsa-miR-16-5p	MIMAT0000069	0.777639450759206
1609	GNPDA1	ENSG00000113552	hsa-miR-122-5p	MIMAT0000421	0.777510100388309
1610	HOXC8	ENSG00000037965	hsa-miR-16-5p	MIMAT0000069	0.777493461947826
1611	LIMD1	ENSG00000144791	hsa-miR-16-5p	MIMAT0000069	0.777480982370641
1612	CLTC	ENSG00000141367	hsa-miR-16-5p	MIMAT0000069	0.777433449192252
1613	CPSF2	ENSG00000165934	hsa-miR-122-5p	MIMAT0000421	0.777431036121629
1614	ZNF596	ENSG00000172748	hsa-miR-486-5p	MIMAT0002177	0.777352998255614
1615	MFAP5	ENSG00000197614	hsa-miR-16-5p	MIMAT0000069	0.777222288676206
1616	LYNX1	ENSG00000180155	hsa-miR-16-5p	MIMAT0000069	0.777212084429557
1617	HOMER2	ENSG00000103942	hsa-miR-16-5p	MIMAT0000069	0.777045181002849
1618	FAM171A2	ENSG00000161682	hsa-miR-16-5p	MIMAT0000069	0.777004368821094
1619	TIFAB	ENSG00000255833	hsa-miR-16-5p	MIMAT0000069	0.776982933926799
1620	PPT1	ENSG00000131238	hsa-miR-16-5p	MIMAT0000069	0.776927835786719
1621	FBXO10	ENSG00000147912	hsa-miR-16-5p	MIMAT0000069	0.776910595944557
1622	SEC14L4	ENSG00000133488	hsa-miR-16-5p	MIMAT0000069	0.776838651710318
1623	IGFBP5	ENSG00000115461	hsa-miR-122-5p	MIMAT0000421	0.776819824557709
1624	ATOH1	ENSG00000172238	hsa-miR-16-5p	MIMAT0000069	0.776626661726078
1625	MRC1	ENSG00000260314	hsa-miR-122-5p	MIMAT0000421	0.776576894808818
